layer,pair_id,delta_h_norm,projected_norm,ratio,d_fr_scrubbed
17,1,14.69990348815918,98.74510955810547,0.01790819065598373,
17,2,12.60163402557373,82.45243072509766,0.017443241649909774,
17,3,13.30004596710205,91.15824127197266,0.01827230738399851,
17,4,21.52635955810547,140.46400451660156,0.017395825892007957,
17,5,20.56340980529785,138.39537048339844,0.01794225516936221,
17,6,20.312658309936523,137.23568725585938,0.0180115420042418,
17,7,19.877431869506836,131.96054077148438,0.01769841644252328,
17,8,18.051469802856445,116.21074676513672,0.017162648955832336,
17,9,18.254302978515625,117.8800048828125,0.017215731766578615,
17,10,17.44354820251465,118.19613647460938,0.018064213100447337,
17,11,18.832874298095703,121.85073852539062,0.017248929806192703,
17,12,14.524121284484863,104.85133361816406,0.01924574328819341,
17,13,12.122069358825684,82.9815444946289,0.01824968388150077,
17,14,13.468927383422852,101.98600006103516,0.020186366046207153,
17,15,13.445462226867676,96.64868927001953,0.019163323382518336,
18,0,14.850433349609375,104.44779205322266,0.018750408490667708,
18,1,14.27330207824707,96.01990509033203,0.017934423128561743,
18,2,12.136892318725586,80.46310424804688,0.017674204736439464,
18,3,12.83987808227539,89.04808044433594,0.01848903560675026,
18,4,21.163671493530273,135.31285095214844,0.01704506373555662,
18,5,19.941356658935547,132.80589294433594,0.017754696053720313,
18,6,20.035507202148438,141.93421936035156,0.018885886229027652,
18,7,19.423952102661133,130.3599395751953,0.017891928286533014,
18,8,17.918603897094727,109.66277313232422,0.016315697759515288,
18,9,17.68831443786621,113.3449935913086,0.017083092367840967,
18,10,17.56479263305664,124.61292266845703,0.018913445480464454,
18,11,18.570446014404297,119.95963287353516,0.01722119919710174,
18,12,14.225129127502441,99.05320739746094,0.01856363079059961,
18,13,12.148935317993164,83.25679779052734,0.018269727933507524,
18,14,13.615042686462402,101.4849624633789,0.019871620513739606,
18,15,13.364225387573242,96.9334716796875,0.019336620447398888,
19,0,14.433765411376953,97.60511779785156,0.018027833739865586,
19,1,14.13595962524414,101.23866271972656,0.0190928913224726,
19,2,11.876246452331543,80.26239013671875,0.01801704170655817,
19,3,12.538542747497559,84.8818588256836,0.018047556639384912,
19,4,21.41884422302246,140.2633819580078,0.017458176131539486,
19,5,19.820096969604492,137.94044494628906,0.018553952668627034,
19,6,20.193275451660156,147.3259735107422,0.01945015859544403,
19,7,19.446229934692383,130.2756805419922,0.01785987975995575,
19,8,17.945575714111328,114.0107421875,0.01693709697316112,
19,9,17.239173889160156,115.51118469238281,0.017863155732459463,
19,10,17.568458557128906,128.56893920898438,0.0195098081569126,
19,11,18.673904418945312,123.14317321777344,0.01758028072690989,
19,12,13.865640640258789,95.41729736328125,0.018345847020950524,
19,13,12.176176071166992,87.49446105957031,0.01915667968904222,
19,14,13.774992942810059,104.15396118164062,0.02015742271812518,
19,15,13.365578651428223,104.91647338867188,0.020926977860999712,
20,0,14.237710952758789,98.31260681152344,0.018408552343016863,
20,1,14.05616283416748,105.41656494140625,0.01999367726604978,
20,2,11.93106746673584,81.12651062011719,0.018127340475751267,
20,3,12.294011116027832,84.47106170654297,0.018317447189862144,
20,4,21.823863983154297,142.01402282714844,0.017348030633704617,
20,5,19.724166870117188,139.95556640625,0.018916557501141292,
20,6,20.558929443359375,146.33937072753906,0.018976288915202394,
20,7,19.34881591796875,128.6121368408203,0.01772058920144825,
20,8,17.8543701171875,116.25821685791016,0.017359200566242326,
20,9,16.849702835083008,116.52620697021484,0.01843664786378,
20,10,17.68523406982422,131.4165496826172,0.019810244936168495,
20,11,18.866302490234375,122.03373718261719,0.017244226349020307,
20,12,14.001046180725098,97.68223571777344,0.018599689735285495,
20,13,12.552594184875488,90.33704376220703,0.019185935604813794,
20,14,14.243338584899902,103.22940063476562,0.019321560729651136,
20,15,13.56090259552002,102.09564208984375,0.020071008969844,
21,0,14.914650917053223,104.54002380371094,0.018686161517245573,
21,1,14.9562406539917,110.90941619873047,0.019769540330547314,
21,2,12.450631141662598,83.01099395751953,0.017774395676183823,
21,3,12.45410442352295,83.2533187866211,0.017821310997024272,
21,4,22.368284225463867,147.9859619140625,0.017637557557776913,
21,5,19.89802360534668,142.7975616455078,0.019132047334947607,
21,6,20.93060302734375,147.38755798339844,0.01877282705029475,
21,7,19.6157169342041,130.6938934326172,0.01776240249796925,
21,8,18.561613082885742,132.74383544921875,0.019065545820473234,
21,9,17.3023624420166,129.983642578125,0.02002782992698379,
21,10,18.140254974365234,133.82177734375,0.019666813677466845,
21,11,19.47739601135254,126.87999725341797,0.017366522486182073,
21,12,14.379240989685059,98.18733215332031,0.018204136964558106,
21,13,13.130666732788086,94.87777709960938,0.019263194914714645,
21,14,14.866559982299805,107.2625961303711,0.01923483271135856,
21,15,14.027379035949707,104.7210693359375,0.019902522921146887,
22,0,14.935044288635254,108.11522674560547,0.01929882844183026,
22,1,15.302252769470215,116.9677963256836,0.020377998835602925,
22,2,12.940577507019043,87.73609924316406,0.018074873238081685,
22,3,12.459439277648926,82.17762756347656,0.017583515075441432,
22,4,23.106332778930664,167.59066772460938,0.019336123190185985,
22,5,19.718547821044922,147.02064514160156,0.01987714440828059,
22,6,21.650468826293945,166.49562072753906,0.020501522139698945,
22,7,19.89995574951172,133.03550720214844,0.017822394632198073,
22,8,18.675329208374023,143.49490356445312,0.02048419055446455,
22,9,17.062198638916016,133.34010314941406,0.020834178935315226,
22,10,18.57133674621582,150.78213500976562,0.021644986549341293,
22,11,20.413349151611328,134.90574645996094,0.0176184128385833,
22,12,14.682867050170898,101.83150482177734,0.018489360574577594,
22,13,13.513349533081055,99.29228210449219,0.019588585611546635,
22,14,15.373040199279785,118.87328338623047,0.020614608550198345,
22,15,14.357048988342285,107.58267211914062,0.019976883711346344,
23,0,15.155136108398438,106.27971649169922,0.01869567470193592,
23,1,15.649632453918457,115.05963897705078,0.019600604319227253,
23,2,12.98681354522705,92.14704132080078,0.018916003548513142,
23,3,12.488945960998535,81.64338684082031,0.017427930635370778,
23,4,23.268556594848633,159.74790954589844,0.018302749538309536,
23,5,19.54857063293457,134.9352569580078,0.01840183063938481,
23,6,21.616125106811523,167.78530883789062,0.0206931536839276,
23,7,20.07916831970215,135.09918212890625,0.01793732166552463,
23,8,18.962329864501953,143.44705200195312,0.020167428551420546,
23,9,17.241798400878906,134.0076446533203,0.020720374852391348,
23,10,18.77578353881836,158.10150146484375,0.022448561742291196,
23,11,21.00381088256836,139.1611328125,0.017663243372284036,
23,12,14.829822540283203,103.03008270263672,0.018521608117067666,
23,13,13.777448654174805,101.99099731445312,0.019735295526858803,
23,14,15.554679870605469,128.3903045654297,0.022005019030944987,
23,15,14.648754119873047,111.05374908447266,0.020210782664059526,
24,0,15.85938835144043,113.41908264160156,0.019065591921865455,
24,1,16.452674865722656,125.07298278808594,0.02026644566160369,
24,2,13.348204612731934,92.87632751464844,0.018549524264562234,
24,3,12.78405475616455,85.3770751953125,0.0178042321131445,
24,4,24.356281280517578,172.95404052734375,0.01893085932547384,
24,5,20.041439056396484,141.71151733398438,0.01885067224706603,
24,6,22.30005645751953,176.43606567382812,0.021092691422382865,
24,7,20.72608757019043,142.603271484375,0.018342678617966526,
24,8,20.06507682800293,162.4028778076172,0.021577617516926488,
24,9,17.986392974853516,139.3912811279297,0.0206605618926998,
24,10,19.20172882080078,158.09373474121094,0.021949514772051197,
24,11,21.807458877563477,148.4196014404297,0.018144157018799244,
24,12,15.323180198669434,107.90425109863281,0.018773283682565374,
24,13,14.402914047241211,107.46788024902344,0.019892021068869,
24,14,16.33278465270996,130.53346252441406,0.021306505135115714,
24,15,15.36498737335205,118.51453399658203,0.020563166985566046,
25,0,16.03658676147461,114.9883804321289,0.01911580605811857,
25,1,16.923147201538086,129.19647216796875,0.02035261042448015,
25,2,13.814032554626465,97.56282043457031,0.01882844562271599,
25,3,13.266302108764648,89.46221923828125,0.017977958804549367,
25,4,25.436098098754883,179.12139892578125,0.01877360076059055,
25,5,20.67100715637207,143.2805938720703,0.018478909237641075,
25,6,23.219839096069336,170.88613891601562,0.019619964989391912,
25,7,21.145544052124023,148.99432373046875,0.0187845785861636,
25,8,20.58932113647461,165.49844360351562,0.02142902853804418,
25,9,18.869365692138672,150.43870544433594,0.021254597400185746,
25,10,19.943212509155273,149.9942626953125,0.020050727157479797,
25,11,22.90611457824707,155.4117889404297,0.018087690894891338,
25,12,16.233854293823242,118.30550384521484,0.019428259811213707,
25,13,15.529147148132324,118.27823638916016,0.020305226198858356,
25,14,17.262298583984375,133.663330078125,0.020642592977169947,
25,15,16.187341690063477,120.39079284667969,0.019827517288198565,
26,0,16.71717643737793,125.17465209960938,0.019962000570466865,
26,1,18.15780258178711,143.60906982421875,0.021084784956994902,
26,2,14.554892539978027,102.41983032226562,0.018759689479653265,
26,3,14.012210845947266,96.71611022949219,0.018401056324502434,
26,4,26.988006591796875,201.08778381347656,0.0198639437623827,
26,5,21.54448890686035,155.8127899169922,0.01928046504094567,
26,6,24.30710792541504,176.392578125,0.0193462865161457,
26,7,21.9902286529541,157.96141052246094,0.01915013565506095,
26,8,21.789276123046875,187.64378356933594,0.02295841889017525,
26,9,19.837921142578125,164.49365234375,0.02210566482528245,
26,10,20.873512268066406,150.70469665527344,0.019247833464789463,
26,11,24.14884376525879,166.6501922607422,0.018397553478888683,
26,12,17.037572860717773,125.30282592773438,0.019606665352128773,
26,13,16.414310455322266,126.13923645019531,0.0204869898029462,
26,14,18.287717819213867,138.6279296875,0.020208860325784686,
26,15,17.408872604370117,128.44696044921875,0.01966997378982227,
27,0,17.416858673095703,126.30181884765625,0.01933260482746102,
27,1,19.183643341064453,148.14010620117188,0.020586956977272697,
27,2,15.28814697265625,106.94302368164062,0.018648684719329768,
27,3,14.638689041137695,102.31544494628906,0.01863329280369384,
27,4,28.352758407592773,223.4693145751953,0.02101227985601453,
27,5,22.5411376953125,179.586181640625,0.02123966591926091,
27,6,25.467391967773438,191.84930419921875,0.020082896619057315,
27,7,22.788066864013672,163.53134155273438,0.019131283669006047,
27,8,23.032949447631836,211.1273651123047,0.024436869527551176,
27,9,20.79959487915039,189.92477416992188,0.02434318162122411,
27,10,21.81995391845703,164.82786560058594,0.020138513133607133,
27,11,25.247270584106445,174.6536407470703,0.01844224577181123,
27,12,18.089189529418945,135.72872924804688,0.020003374725989367,
27,13,17.407499313354492,135.86029052734375,0.020806869774103075,
27,14,19.470603942871094,149.19210815429688,0.02042758492969259,
27,15,18.4466495513916,139.2929229736328,0.02013085179368646,
28,0,18.46180534362793,133.79983520507812,0.01932110709368425,
28,1,20.11880111694336,147.3839569091797,0.019529841174631576,
28,2,16.082191467285156,111.06488037109375,0.01841120109631881,
28,3,15.718871116638184,109.57154083251953,0.018583478630627325,
28,4,30.360198974609375,238.05128479003906,0.020903379874890517,
28,5,23.612051010131836,180.79934692382812,0.02041332459509301,
28,6,26.655376434326172,197.38075256347656,0.019741064939154895,
28,7,24.072040557861328,173.75155639648438,0.019242717046015045,
28,8,24.933683395385742,229.78744506835938,0.024569168149100495,
28,9,22.2968692779541,196.7795867919922,0.023528094366861256,
28,10,23.04507064819336,184.897705078125,0.021389669477312242,
28,11,27.18602180480957,194.23248291015625,0.019047009471287683,
28,12,19.429725646972656,144.35476684570312,0.019806833831434646,
28,13,18.860029220581055,147.59779357910156,0.0208635449003874,
28,14,20.890155792236328,157.8782196044922,0.02014796269901938,
28,15,19.779155731201172,148.26071166992188,0.019983379099286727,
29,0,20.071853637695312,149.90528869628906,0.019910403912464666,
29,1,21.49256134033203,164.13626098632812,0.020359492955180254,
29,2,17.378490447998047,120.0566635131836,0.01841725142634315,
29,3,17.8438720703125,125.39160919189453,0.018733976524474602,
29,4,32.87657928466797,255.94198608398438,0.020754176623712314,
29,5,24.834640502929688,184.0727996826172,0.019759790553618116,
29,6,28.1726016998291,200.47979736328125,0.018971176132500062,
29,7,27.09227180480957,182.74124145507812,0.017982155285272382,
29,8,27.359928131103516,246.1145477294922,0.023981311481536868,
29,9,24.07344627380371,192.84408569335938,0.021355938130098805,
29,10,25.243417739868164,219.58323669433594,0.023190046788784002,
29,11,34.42031478881836,323.4079895019531,0.0250487756792612,
29,12,21.334529876708984,156.95664978027344,0.01961314502648167,
29,13,20.41444206237793,160.03086853027344,0.02089858318130991,
29,14,22.641998291015625,169.69985961914062,0.019981004911132888,
29,15,21.387697219848633,162.3780975341797,0.02024016358732277,
30,0,21.093847274780273,152.8841094970703,0.019322225554444555,
30,1,23.3820858001709,181.98785400390625,0.020749601040090212,
30,2,18.799652099609375,141.06761169433594,0.020004518292427335,
30,3,18.9376277923584,135.14688110351562,0.019025279594026025,
30,4,35.48834991455078,261.6719970703125,0.019657217322614922,
30,5,26.267841339111328,191.2381134033203,0.01940888840564269,
30,6,30.03797721862793,211.27622985839844,0.018751264143870967,
30,7,28.510217666625977,200.7456817626953,0.01877138320866422,
30,8,29.30023193359375,230.947998046875,0.02101327482764609,
30,9,25.929121017456055,189.81773376464844,0.019516394404727796,
30,10,26.258092880249023,217.0118865966797,0.022032863258202518,
30,11,32.37451934814453,250.0814666748047,0.02059343414023753,
30,12,22.665699005126953,170.12464904785156,0.020010075253652004,
30,13,21.787267684936523,171.94943237304688,0.021040137514548488,
30,14,24.069482803344727,181.3123779296875,0.020082200193751155,
30,15,25.057647705078125,188.7526092529297,0.02008182885917858,
31,0,23.278175354003906,169.38597106933594,0.019398989126408698,
31,1,24.600372314453125,180.36949157714844,0.01954663475496512,
31,2,19.72657012939453,151.56594848632812,0.020483334518428823,
31,3,19.341205596923828,136.1905059814453,0.018772144504222127,
31,4,37.41276168823242,282.49322509765625,0.02012977246865814,
31,5,27.256561279296875,204.8751983642578,0.020038671232239593,
31,6,30.66615104675293,221.02761840820312,0.01921488857819122,
31,7,29.50616455078125,220.9333038330078,0.01996176891585783,
31,8,31.520803451538086,231.29608154296875,0.01956237559999445,
31,9,26.84270477294922,191.57745361328125,0.019026929910300576,
31,10,27.143953323364258,206.98753356933594,0.02032926544151294,
31,11,33.25164031982422,237.51353454589844,0.019042584231086318,
31,12,23.53959083557129,183.1139678955078,0.020738300375663616,
31,13,22.833984375,181.6958465576172,0.021213576621029875,
31,14,25.281949996948242,194.7858123779297,0.02053985387970705,
31,15,26.055444717407227,194.79928588867188,0.01993147627890362,
32,0,9.771960258483887,77.67597961425781,0.021191204560497088,0.11309935059398413
32,1,9.697833061218262,73.21337890625,0.02012641129655915,0.15521222166717052
32,2,8.030460357666016,56.946380615234375,0.0189049825458065,0.11853279359638691
32,3,7.394100666046143,54.72417449951172,0.019730789210518945,0.13520675897598267
32,4,15.299623489379883,121.62726593017578,0.02119340794245274,0.1373980063945055
32,5,10.741157531738281,78.30262756347656,0.019434610737285883,0.1096678376197815
32,6,12.338056564331055,90.95686340332031,0.01965347340348895,0.13068470358848572
32,7,11.166603088378906,81.81776428222656,0.019533367688343958,0.08684391528367996
32,8,12.931397438049316,104.57457733154297,0.02155913117858244,0.11186673492193222
32,9,11.079962730407715,82.26358795166016,0.01979337918932509,0.11342062149196863
32,10,10.776681900024414,78.53462219238281,0.019427937237284924,0.08839283883571625
32,11,12.616424560546875,92.76746368408203,0.019602433286383232,0.11372335255146027
32,12,9.814806938171387,78.59564208984375,0.02134849685478797,0.10906593897379935
32,13,9.744854927062988,78.00116729736328,0.02133911091070916,0.0932968333363533
32,14,10.688647270202637,80.89544677734375,0.020176783281876026,0.09917676448822021
32,15,9.862930297851562,76.43102264404297,0.020659238211142343,0.09650728851556778
